['/Users/mikes/Documents/.localized', 741.29, 'Day(s)', 1442498408.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CV.Rightmire.Biotech.2014.NoAddress.docx', 978.39, 'Day(s)', 1422013209.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CV.Rightmire.Biotech.2014.pdf', 978.39, 'Day(s)', 1422013245.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CV_Avitus.doc', 1404.38, 'Day(s)', 1385207220.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CV_Avitus.pdf', 1404.38, 'Day(s)', 1385207231.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CV_Rightmire_Bio.doc', 1379.39, 'Day(s)', 1387366545.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CV_Rightmire_Bio.pdf', 1362.47, 'Day(s)', 1388828357.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant.docx', 543.33, 'Day(s)', 1459602472.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant.html', 478.48, 'Day(s)', 1465204959.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant.pdf', 543.33, 'Day(s)', 1459602494.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_Bioscripting.pdf', 1260.52, 'Day(s)', 1397636728.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_Biotech.doc', 1260.53, 'Day(s)', 1397636486.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_CellCulture.doc', 1518.03, 'Day(s)', 1375388340.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_CellCulture.pdf', 1518.01, 'Day(s)', 1375389478.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_IT.2015.docx', 645.29, 'Day(s)', 1450792428.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_IT.2015.NoAddress.docx', 663.2, 'Day(s)', 1449245798.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_IT.2015.NoAddress.pdf', 663.19, 'Day(s)', 1449245837.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_IT.2015.pdf', 645.29, 'Day(s)', 1450792440.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_IT.doc', 989.35, 'Day(s)', 1421065939.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_MedicalLab.doc', 1520.39, 'Day(s)', 1375184228.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/EuroPassCV_MedicalLab.pdf', 1539.27, 'Day(s)', 1373553244.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/Lebenslauf.docx', 1204.5, 'Day(s)', 1402476877.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/Lebenslauf.pdf', 1242.06, 'Day(s)', 1399231948.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/~$roPassCV_MedicalLab.doc', 1520.39, 'Day(s)', 1375184066.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/cnv_00001.gif', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iw_c.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iw_e.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iw_n.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iw_s0.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iw_sprite.css', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iw_w.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iws_c.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iws_e.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iws_n.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iws_s.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/iws_w.png', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/translate_c.js', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/ARCHIVED/CVNuviant_files/translate_un.html', 478.49, 'Day(s)', 1465204632.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/cert biohazard management.pdf', 1905.03, 'Day(s)', 1341951626.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/CetBioTechUCSC.pdf', 2330.0, 'Day(s)', 1305233612.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/CorningCellCulture.pdf', 1861.14, 'Day(s)', 1345743118.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/GED_Cert.sm.jpg', 2333.06, 'Day(s)', 1304969644.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/GED_scores.pdf', 2332.8, 'Day(s)', 1304992236.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/HPUXCA.pdf', 2353.1, 'Day(s)', 1303237784.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/mcseCert.WhiteBackground.PRINT.jpg', 1520.37, 'Day(s)', 1375185610.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/UCSCconcurrentEnrollmentTranscript.20120831.pdf', 1852.62, 'Day(s)', 1346479808.0]
['/Users/mikes/Documents/Resume Stuff/Current/Certificates/UnofficialTranscript.COSC.2012-10-01.pdf', 1884.47, 'Day(s)', 1343727906.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/BioCoverEmail.txt', 1537.53, 'Day(s)', 1373703654.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/ColdCover.doc', 1346.17, 'Day(s)', 1390236354.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Bioassay.doc', 1510.33, 'Day(s)', 1376053584.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Biotech.doc', 1378.18, 'Day(s)', 1387471031.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_CellCulture.doc', 1524.34, 'Day(s)', 1374842512.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_CellCultureAndMolBio.doc', 1500.06, 'Day(s)', 1376940690.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Cytonet.doc', 1510.35, 'Day(s)', 1376051746.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_default.doc', 1511.21, 'Day(s)', 1375977532.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_default.pdf', 1505.33, 'Day(s)', 1376485406.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_FrauRatzel.pdf', 1505.33, 'Day(s)', 1376485426.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_IBT.doc', 1507.46, 'Day(s)', 1376301578.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Optics.doc', 1510.38, 'Day(s)', 1376049314.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Promo.doc', 1518.02, 'Day(s)', 1375389120.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Rightmire_INM- Leibniz.CC.doc', 1354.28, 'Day(s)', 1389535907.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Rightmire_INM- Leibniz.CC.pdf', 1354.28, 'Day(s)', 1389535933.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_SuperGeneric.docx', 1510.4, 'Day(s)', 1376047022.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Cover_Tübingen.pdf', 1500.12, 'Day(s)', 1376935554.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/Rightmire_Cover_Octapharma.doc', 1356.86, 'Day(s)', 1389312959.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/XingIntro.docx', 1513.32, 'Day(s)', 1375795236.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/~$ngIntro.docx', 1497.18, 'Day(s)', 1377189276.0]
['/Users/mikes/Documents/Resume Stuff/Current/Covers/~$ver_CellCultureAndMolBio.doc', 1354.29, 'Day(s)', 1389535109.0]
['/Users/mikes/Documents/Resume Stuff/Current/Docs/Jurica Bioreactor Scematics and engineering notes.compressed.pdf', 1512.47, 'Day(s)', 1375868598.0]
['/Users/mikes/Documents/Resume Stuff/Current/Docs/Jurica Bioreactor Scematics and engineering notes.pdf', 1791.33, 'Day(s)', 1351774636.0]
['/Users/mikes/Documents/Resume Stuff/Current/Docs/Motion Sense of the Inner Ear and the Vestibular.pdf', 1512.46, 'Day(s)', 1375869518.0]
['/Users/mikes/Documents/Resume Stuff/Current/Docs/Protocol HeLa MPR.pdf', 1512.45, 'Day(s)', 1375870458.0]
['/Users/mikes/Documents/Resume Stuff/Current/Docs/The effect of Polypyrimidine tract binding on mRNA conformation.pdf', 1791.21, 'Day(s)', 1351784988.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_.pdf', 1524.34, 'Day(s)', 1374842638.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_ABAX.doc', 1524.35, 'Day(s)', 1374842308.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_CLScellLines.doc', 1538.07, 'Day(s)', 1373656710.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_CLScellLines.pdf', 1538.07, 'Day(s)', 1373656716.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_Deutsches Krebsforschungszentrum.doc', 1517.42, 'Day(s)', 1375440974.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_Deutsches Krebsforschungszentrum.pdf', 1517.42, 'Day(s)', 1375440980.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_DKscripting.doc', 1517.4, 'Day(s)', 1375442392.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_DKscripting.pdf', 1517.4, 'Day(s)', 1375442408.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_DrMatz.doc', 1518.42, 'Day(s)', 1375354230.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_DrMatz.pdf', 1518.42, 'Day(s)', 1375354236.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_HurtGroup.doc', 1519.45, 'Day(s)', 1375265124.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_HurtGroup.pdf', 1519.45, 'Day(s)', 1375265130.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_JKInst.pdf', 1517.45, 'Day(s)', 1375437944.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_JuliusKühnInstitute.doc', 1539.27, 'Day(s)', 1373553046.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_labDefault.pdf', 1543.03, 'Day(s)', 1373227670.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_PathologieUofH.doc', 1521.17, 'Day(s)', 1375116490.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_PathologieUofH.pdf', 1521.17, 'Day(s)', 1375116518.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_Promo.pdf', 1518.02, 'Day(s)', 1375389126.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/Cover_WeberGroup.pdf', 1519.44, 'Day(s)', 1375266212.0]
['/Users/mikes/Documents/Resume Stuff/Current/tmp/~$ver_Promo.doc', 1511.25, 'Day(s)', 1375973768.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/ANichlas.total.jpg', 3049.68, 'Day(s)', 1243053180.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Arbeitzeugnis_Brunel_2013_Page1.jpg', 1493.43, 'Day(s)', 1377513476.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Arbeitzeugnis_Brunel_2013_Page2.jpg', 1493.43, 'Day(s)', 1377513752.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Gfrieb.Information for Mike Rightmire.txt', 1837.37, 'Day(s)', 1347797518.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Jurica.LetterOfRec.GenomeSpecific.pdf', 2813.14, 'Day(s)', 1263490780.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Lett of Rec.ANicholas.doc', 3501.53, 'Day(s)', 1204013528.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Lett of Rec.ANicholas.rtf', 3485.91, 'Day(s)', 1205363416.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of  Rec.teamDatentechnik.Page1.jpg', 1837.37, 'Day(s)', 1347796992.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of  Rec.teamDatentechnik.Page2.jpg', 1837.37, 'Day(s)', 1347796872.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of  Recommendation.teamDatentechnik.final.pg1.pdf', 1773.29, 'Day(s)', 1353333408.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of  Recommendation.teamDatentechnik.final.pg1.tif', 1773.29, 'Day(s)', 1353333516.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of  Recommendation.teamDatentechnik.final.pg2.pdf', 1773.29, 'Day(s)', 1353333292.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of  Recommendation.teamDatentechnik.final.pg2.tif', 1773.3, 'Day(s)', 1353332972.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of  Recommendation.teamDatentechnik.pdf', 1917.47, 'Day(s)', 1340876642.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.Al abbott.Centurytel.for print.jpg', 3409.07, 'Day(s)', 1212001808.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.ANichlas.jpg', 1951.51, 'Day(s)', 1337935754.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.ANichlas.Pg1.jpg', 1837.36, 'Day(s)', 1347798132.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.ANichlas.Pg2.jpg', 1837.36, 'Day(s)', 1347798208.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.BFarsi.for print.jpg', 3409.07, 'Day(s)', 1212001844.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.CenturyTel.jpg', 1837.36, 'Day(s)', 1347797972.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.Farsi.jpg', 1837.36, 'Day(s)', 1347798312.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.Juday.jpg', 1837.36, 'Day(s)', 1347797796.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.Jurica.jpg', 1837.37, 'Day(s)', 1347797254.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.MentorGraphics.jpg', 1837.37, 'Day(s)', 1347797126.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.Swanson.NGC..jpg', 1837.37, 'Day(s)', 1347797380.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.TD.Translation.doc', 1829.06, 'Day(s)', 1348515446.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Letter of Rec.TD.Translation_Anca.doc', 1829.08, 'Day(s)', 1348513156.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/LettersOfRec.ALL.docx', 1837.35, 'Day(s)', 1347799106.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/LettersOfRec.ALL.sm.pdf', 1837.35, 'Day(s)', 1347798532.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/MentorGraphics.Letter of Recommendation for Mike Rightmire.rtf', 1984.18, 'Day(s)', 1335112994.0]
['/Users/mikes/Documents/Resume Stuff/Letters of Reference Originals/Thumbs.db', 2359.83, 'Day(s)', 1302656364.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Arbeitzeugnis_Brunel_2013.pdf', 1493.41, 'Day(s)', 1377514920.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Jurica.LetterOfRec.Gen.pdf', 1883.55, 'Day(s)', 1343807428.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Jurica.LetterOfRec.GenomeSpecific.pdf', 2813.51, 'Day(s)', 1263458380.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of  Recommendation.teamDatentechnik.pdf', 1917.47, 'Day(s)', 1340876616.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Rec.ANichlas.pdf', 1984.17, 'Day(s)', 1335113962.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Rec.ANichlas.Pg1.pdf', 1870.47, 'Day(s)', 1344936908.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Rec.ANichlas.Pg2.pdf', 1870.47, 'Day(s)', 1344937278.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Rec.ANichlas.sm.pdf', 1842.43, 'Day(s)', 1347360114.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Rec.BFarsi.pdf', 1951.5, 'Day(s)', 1337936256.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Rec.BFarsi.sm.pdf', 1842.43, 'Day(s)', 1347359914.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter Of Rec.Juday.pdf', 1842.54, 'Day(s)', 1347350278.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Recommendation for Mike Rightmire.MentorGraphics.pdf', 1984.17, 'Day(s)', 1335113688.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Recommendation.CenturyTel.pdf', 1917.39, 'Day(s)', 1340883584.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letter of Recommendation.M Rightmire.NorthropGrumman.pdf', 2207.17, 'Day(s)', 1315846750.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs.zip', 930.41, 'Day(s)', 1426158430.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/LettersOfRec.ALL.pdf', 1837.35, 'Day(s)', 1347799188.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/LettersOfRec.ALL.sm.pdf', 1837.35, 'Day(s)', 1347799230.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/LinkedIn.docx', 542.23, 'Day(s)', 1459697508.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/RichGrieb.Information for Mike Rightmire.mht', 1837.36, 'Day(s)', 1347797832.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/RichGrieb.Information for Mike Rightmire.pdf', 1837.36, 'Day(s)', 1347797634.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Thumbs.db', 2360.21, 'Day(s)', 1302623964.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Arbeitzeugnis_Brunel_2013.pdf', 1493.46, 'Day(s)', 1377511320.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Jurica.LetterOfRec.Gen.pdf', 1883.59, 'Day(s)', 1343803828.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Letter of  Recommendation.teamDatentechnik.pdf', 1917.51, 'Day(s)', 1340873016.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Letter of Rec.ANichlas.Pg1.pdf', 1870.52, 'Day(s)', 1344933308.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Letter of Rec.ANichlas.Pg2.pdf', 1870.51, 'Day(s)', 1344933678.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Letter Of Rec.Juday.pdf', 1842.58, 'Day(s)', 1347346678.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Letter of Recommendation for Mike Rightmire.MentorGraphics.pdf', 1984.21, 'Day(s)', 1335110088.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Letter of Recommendation.CenturyTel.pdf', 1917.43, 'Day(s)', 1340879984.0]
['/Users/mikes/Documents/Resume Stuff/Letters of References PDFs/Letters of References PDFs/Letter of Recommendation.M Rightmire.NorthropGrumman.pdf', 2207.21, 'Day(s)', 1315843150.0]
['/Users/mikes/Documents/Resume Stuff/Salary Negotiator/QuickStartGuide.pdf', 2657.08, 'Day(s)', 1276973818.0]
['/Users/mikes/Documents/Resume Stuff/Salary Negotiator/SalaryNegotiator.pdf', 2657.08, 'Day(s)', 1276973818.0]
['/Users/mikes/Documents/Resume Stuff/Salary Negotiator/WorkplaceMotivation.pdf', 2657.08, 'Day(s)', 1276973818.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/A+cert.pdf', 2353.11, 'Day(s)', 1303237520.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/AlphaSigmaLambdaCertificate.pdf', 1192.1, 'Day(s)', 1403548206.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/cert biohazard management.jpg', 3075.29, 'Day(s)', 1240840732.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/cert biohazard management.pdf', 1905.03, 'Day(s)', 1341951626.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/Certificate.PH525.1x-Statistics and R for the Life Sciences.pdf', 769.49, 'Day(s)', 1440061993.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/Certifications.all.sm.jpg', 2330.0, 'Day(s)', 1305234090.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/Certifications.Major.pdf', 930.42, 'Day(s)', 1426157907.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/CetBioTechUCSC.pdf', 2330.0, 'Day(s)', 1305233612.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/CompTIA A+ certificate.pdf', 978.93, 'Day(s)', 1421966003.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/Degree.jpg', 930.44, 'Day(s)', 1426156072.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/GED_Cert.sm.jpg', 2333.06, 'Day(s)', 1304969644.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/GED_scores.pdf', 2332.8, 'Day(s)', 1304992236.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/GED_scores_understanding.pdf', 2332.8, 'Day(s)', 1304992240.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/HPUXCA.pdf', 2353.1, 'Day(s)', 1303237784.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/MCP+Icert.pdf', 2353.11, 'Day(s)', 1303237472.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/MCPcert.pdf', 2353.11, 'Day(s)', 1303237496.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/MCSE cert.pdf', 2353.11, 'Day(s)', 1303237436.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/mcseCert.WhiteBackground.jpg', 1884.43, 'Day(s)', 1343731424.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/mcseCert.WhiteBackground.PRINT.jpg', 1520.37, 'Day(s)', 1375185610.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/Mentor.Employment.Verification.pdf', 2351.91, 'Day(s)', 1303340534.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/MS_Learning_Transcript.PDF', 977.96, 'Day(s)', 1422050506.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/OfficialTranscripts.page-1.jpg', 930.43, 'Day(s)', 1426156654.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/OfficialTranscripts.page-2.jpg', 930.43, 'Day(s)', 1426156705.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/OfficialTranscripts.page-3.jpg', 930.43, 'Day(s)', 1426156754.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/RightmireUCSCEmployVerification.pdf', 2352.91, 'Day(s)', 1303254632.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/TechnicalCertifications.email.pdf', 1917.39, 'Day(s)', 1340883322.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/TechnicalCertifications.pdf', 1984.35, 'Day(s)', 1335098354.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/UCSCconcurrentEnrollmentTranscript.20120831.pdf', 1852.62, 'Day(s)', 1346479808.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/UnofficialTranscript.COSC.2012-10-01.pdf', 1884.47, 'Day(s)', 1343727906.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/WrittenEmploymentverifications.zip', 930.41, 'Day(s)', 1426158481.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/B&WforPrint/CertBiohazardManagementUCSC.pdf', 1861.14, 'Day(s)', 1345742954.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/B&WforPrint/CetBiotechUCSC.pdf', 1861.15, 'Day(s)', 1345742826.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/B&WforPrint/CorningCellCulture.pdf', 1861.14, 'Day(s)', 1345743118.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/B&WforPrint/mcseCert.WhiteBackground.pdf', 1861.15, 'Day(s)', 1345742488.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/deutsch/A+cert_deutsch.pdf', 2332.71, 'Day(s)', 1304999902.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/deutsch/CetBioTechUCSC_deutsch.pdf', 2332.71, 'Day(s)', 1304999920.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/deutsch/GED_Cert_deutsch.pdf', 2332.71, 'Day(s)', 1304999858.0]
['/Users/mikes/Documents/Resume Stuff/Work Docs And Certs/deutsch/GED_scores_deutsch.pdf', 2332.71, 'Day(s)', 1304999870.0]
